,total_cases,weekly_hosp_admissions_per_million,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,BanOnAllEvents,BanOnAllEventsPartial,ClosDaycare,ClosDaycarePartial,ClosPrim,ClosPrimPartial,ClosPubAny,ClosPubAnyPartial,ClosSec,ClosSecPartial,EntertainmentVenues,EntertainmentVenuesPartial,GymsSportsCentres,GymsSportsCentresPartial,HotelsOtherAccommodationPartial,IndoorOver100,IndoorOver1000,IndoorOver50,MasksMandatoryAllSpacesPartial,MasksMandatoryClosedSpaces,MasksVoluntaryAllSpaces,MassGather50,MassGather50Partial,MassGatherAll,MassGatherAllPartial,NonEssentialShops,NonEssentialShopsPartial,OutdoorOver100,PlaceOfWorshipPartial,PrivateGatheringRestrictions,QuarantineForInternationalTravellers,QuarantineForInternationalTravellersPartial,RestaurantsCafes,RestaurantsCafesPartial,SocialCirclePartial,StayHomeGen,StayHomeGenPartial,StayHomeOrderPartial,Teleworking,TeleworkingPartial,tmin,tmax,prcp,wdir,wspd,wpgt,pres,R_kat,new_cases,new_cases_lead_1,new_cases_lead_2,new_cases_lead_3,new_cases_lead_4,new_cases_lead_5
311,1069912,75.427,2.358,0.093,10.8,0.0,0.0,67.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.3,3.4,0.0,261.3,7.7,18.5,1026.2,1,17584.286,18783.714,17439.143,17673.429,16980.714,18735.143
312,1094678,75.427,2.362,0.093,10.8,0.0,0.0,67.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.4,121.0,6.2,18.5,1019.5,1,18783.714,17439.143,17673.429,16980.714,18735.143,19837.0
313,1117953,75.427,2.366,0.093,10.8,0.0,0.0,67.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.7,1.1,0.0,86.3,9.4,24.1,1020.4,1,17439.143,17673.429,16980.714,18735.143,19837.0,18584.857
314,1141544,75.427,2.369,0.093,10.8,0.0,0.0,67.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.7,0.7,0.2,136.8,6.5,18.5,1009.5,1,17673.429,16980.714,18735.143,19837.0,18584.857,19227.286
315,1157514,75.427,2.373,0.093,10.8,0.0,0.0,67.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.7,0.0,73.8,8.3,20.4,998.4,1,16980.714,18735.143,19837.0,18584.857,19227.286,19486.429
316,1183640,75.427,2.376,0.093,10.8,0.0,0.0,67.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8,6.2,0.0,30.9,8.1,24.1,1001.1,1,18735.143,19837.0,18584.857,19227.286,19486.429,20792.571
317,1194550,85.527,2.38,0.099,10.1,0.0,0.0,67.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.8,9.6,0.0,85.9,10.3,33.3,1000.9,1,19837.0,18584.857,19227.286,19486.429,20792.571,22399.286
318,1200006,85.527,2.409,0.099,10.1,0.0,0.0,67.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8,9.0,0.0,166.0,9.3,27.8,1002.3,1,18584.857,19227.286,19486.429,20792.571,22399.286,21780.143
319,1229269,85.527,2.438,0.099,10.1,0.0,0.0,67.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.7,5.8,1.1,87.8,9.5,29.6,1006.5,1,19227.286,19486.429,20792.571,22399.286,21780.143,22322.857
320,1254358,85.527,2.468,0.099,10.1,0.0,0.0,67.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.6,4.2,86.3,10.5,25.9,1009.2,1,19486.429,20792.571,22399.286,21780.143,22322.857,22465.0
321,1287092,85.527,2.497,0.099,10.1,0.0,0.0,67.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.5,6.4,0.7,306.4,5.4,14.8,1007.8,1,20792.571,22399.286,21780.143,22322.857,22465.0,23116.714
322,1314309,85.527,2.526,0.099,10.1,0.0,0.0,67.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.8,4.8,0.0,95.4,7.7,18.5,1004.2,1,22399.286,21780.143,22322.857,22465.0,23116.714,24210.286
323,1336101,85.527,2.556,0.099,10.1,0.0,0.0,67.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.4,4.5,0.1,94.4,5.4,14.8,1002.5,1,21780.143,22322.857,22465.0,23116.714,24210.286,23845.286
324,1350810,91.335,2.585,0.112,8.9,0.0,0.0,67.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9,6.4,0.0,273.2,4.2,11.1,1011.8,1,22322.857,22465.0,23116.714,24210.286,23845.286,24647.143
325,1357261,91.335,2.623,0.112,8.9,0.0,0.0,67.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.3,6.3,0.0,132.3,5.5,18.5,1017.0,1,22465.0,23116.714,24210.286,23845.286,24647.143,24631.0
326,1391086,91.335,2.661,0.112,8.9,0.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,67.5,5.7,16.7,1018.0,1,23116.714,24210.286,23845.286,24647.143,24631.0,23450.286
327,1423830,91.335,2.699,0.112,8.9,0.0,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.2,5.3,0.0,50.7,4.8,13.0,1022.9,1,24210.286,23845.286,24647.143,24631.0,23450.286,25279.571
328,1454009,91.335,2.737,0.112,8.9,0.0,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.8,5.1,0.0,110.6,4.8,14.8,1025.4,1,23845.286,24647.143,24631.0,23450.286,25279.571,25612.143
329,1486839,91.335,2.775,0.112,8.9,0.0,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9,4.6,0.0,338.6,4.4,11.1,1028.0,1,24647.143,24631.0,23450.286,25279.571,25612.143,25757.0
330,1508518,91.335,2.813,0.112,8.9,0.0,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.1,4.2,0.0,78.4,6.1,14.8,1025.9,1,24631.0,23450.286,25279.571,25612.143,25757.0,25226.714
331,1514962,93.8,2.851,0.113,8.8,0.0,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5,2.6,0.0,76.9,5.2,13.0,1026.4,1,23450.286,25279.571,25612.143,25757.0,25226.714,20842.429
332,1534218,93.8,2.709,0.113,8.8,0.0,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.2,0.1,58.5,5.1,14.8,1025.5,1,25279.571,25612.143,25757.0,25226.714,20842.429,19674.571
333,1570371,93.8,2.568,0.113,8.8,0.0,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.3,12.6,2.2,251.3,11.1,37.0,1015.7,1,25612.143,25757.0,25226.714,20842.429,19674.571,20525.286
334,1604129,93.8,2.426,0.113,8.8,0.0,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10.1,12.2,7.4,287.0,5.8,16.7,1014.1,0,25757.0,25226.714,20842.429,19674.571,20525.286,19775.0
335,1630596,93.8,2.284,0.113,8.8,0.0,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.5,12.1,2.4,271.0,16.6,40.8,1008.6,0,25226.714,20842.429,19674.571,20525.286,19775.0,17391.143
336,1632736,93.8,2.143,0.113,8.8,0.0,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.9,4.9,2.1,321.9,12.9,31.5,1017.6,0,20842.429,19674.571,20525.286,19775.0,17391.143,19574.857
337,1646240,93.8,2.001,0.113,8.8,0.0,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7,3.9,0.0,266.8,11.9,25.9,1023.2,0,19674.571,20525.286,19775.0,17391.143,19574.857,18560.571
338,1658639,88.244,1.859,0.13,7.7,0.03,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.9,1.5,0.0,137.8,9.9,22.2,1006.4,0,20525.286,19775.0,17391.143,19574.857,18560.571,18557.286
339,1672643,88.244,1.8,0.13,7.7,0.05,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.9,2.6,0.4,74.7,7.9,22.2,986.9,0,19775.0,17391.143,19574.857,18560.571,18557.286,18185.714
340,1692109,88.244,1.74,0.13,7.7,0.11,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.3,0.0,226.9,8.3,25.9,991.5,0,17391.143,19574.857,18560.571,18557.286,18185.714,17893.857
341,1741153,88.244,1.68,0.13,7.7,0.18,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.2,3.5,0.0,268.6,5.7,13.0,1004.8,0,19574.857,18560.571,18557.286,18185.714,17893.857,17653.286
342,1760520,88.244,1.621,0.13,7.7,0.24,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8,3.2,0.0,209.4,5.2,13.0,1008.7,0,18560.571,18557.286,18185.714,17893.857,17653.286,17493.714
343,1762637,88.244,1.561,0.13,7.7,0.27,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4,4.5,0.0,325.9,4.2,13.0,1009.7,0,18557.286,18185.714,17893.857,17653.286,17493.714,14296.429
344,1773540,88.244,1.502,0.13,7.7,0.33,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4,2.2,0.1,53.5,5.7,18.5,1014.8,0,18185.714,17893.857,17653.286,17493.714,14296.429,18005.857
345,1783896,90.553,1.442,0.154,6.5,0.35,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,4.1,4.1,42.9,6.6,18.5,1011.7,0,17893.857,17653.286,17493.714,14296.429,18005.857,20428.714
346,1796216,90.553,1.536,0.154,6.5,0.41,0.0,82.41,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.7,4.1,0.0,316.3,5.1,13.0,1014.9,0,17653.286,17493.714,14296.429,18005.857,20428.714,22131.714
347,1814565,90.553,1.63,0.154,6.5,0.47,0.0,85.19,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.2,3.9,2.6,13.2,7.6,18.5,1014.0,1,17493.714,14296.429,18005.857,20428.714,22131.714,20787.714
348,1841228,90.553,1.724,0.154,6.5,0.54,0.0,85.19,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.8,3.9,0.8,312.0,8.4,18.5,1012.1,1,14296.429,18005.857,20428.714,22131.714,20787.714,20700.0
349,1886561,90.553,1.818,0.154,6.5,0.61,0.0,85.19,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1,3.7,0.0,254.8,9.4,27.8,1013.2,1,18005.857,20428.714,22131.714,20787.714,20700.0,21965.857
350,1905638,90.553,1.912,0.154,6.5,0.68,0.0,85.19,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3,3.4,0.6,243.0,8.6,24.1,1014.3,1,20428.714,22131.714,20787.714,20700.0,21965.857,21809.143
351,1928462,90.553,2.006,0.154,6.5,0.75,0.0,85.19,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4,3.1,0.3,284.6,8.8,18.5,1021.2,1,22131.714,20787.714,20700.0,21965.857,21809.143,18382.0
352,1929410,87.655,2.1,0.128,7.8,0.79,0.0,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.3,3.2,0.0,269.2,6.8,16.7,1025.3,0,20787.714,20700.0,21965.857,21809.143,18382.0,16884.286
353,1941116,87.655,2.089,0.128,7.8,0.87,0.0,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-4.7,0.3,0.0,251.7,10.2,24.1,1022.7,0,20700.0,21965.857,21809.143,18382.0,16884.286,15740.429
354,1968326,87.655,2.078,0.128,7.8,0.97,0.0,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.9,3.5,2.4,254.0,17.8,46.3,1009.7,0,21965.857,21809.143,18382.0,16884.286,15740.429,17245.571
355,1993892,87.655,2.068,0.128,7.8,1.1,0.0,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.1,3.9,1.4,278.4,24.8,55.5,1011.1,0,21809.143,18382.0,16884.286,15740.429,17245.571,16895.143
356,2015235,87.655,2.057,0.128,7.8,1.2,0.0,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.6,2.9,311.2,20.4,59.3,1014.2,0,18382.0,16884.286,15740.429,17245.571,16895.143,14755.571
357,2023828,87.655,2.046,0.128,7.8,1.3,0.0,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.7,2.7,0.9,329.0,12.7,31.5,1023.1,0,16884.286,15740.429,17245.571,16895.143,14755.571,15246.571
358,2038645,87.655,2.036,0.128,7.8,1.37,0.01,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2.8,0.0,0.0,300.1,12.7,31.5,1024.9,0,15740.429,17245.571,16895.143,14755.571,15246.571,13380.0
359,2050129,77.218,2.025,0.104,9.6,1.41,0.03,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-6.7,-0.3,0.0,278.0,6.7,18.5,1020.9,0,17245.571,16895.143,14755.571,15246.571,13380.0,14490.429
360,2059382,77.218,2.007,0.104,9.6,1.48,0.05,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-6.8,4.0,1.5,270.0,9.1,27.8,1022.0,0,16895.143,14755.571,15246.571,13380.0,14490.429,14149.429
361,2071615,77.218,1.989,0.104,9.6,1.58,0.09,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,6.3,3.5,252.9,19.7,51.8,1014.3,0,14755.571,15246.571,13380.0,14490.429,14149.429,13948.571
362,2100618,77.218,1.971,0.104,9.6,1.68,0.15,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.1,7.7,0.0,238.9,12.3,42.6,1009.4,0,15246.571,13380.0,14490.429,14149.429,13948.571,13610.571
